"9274"|"288"|"V"|" V [1987-08-13 a 1991-11-03]"|"Évora"|"PSD"|"0"|"0"|"2010-08-07 00:16:30"
"9271"|"287"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Leiria"|"PSD"|"1"|"0"|"2010-08-07 00:16:28"
"9270"|"287"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Lisboa"|"PSD"|"1"|"0"|"2010-08-07 00:16:28"
"9269"|"287"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Évora"|"PSD"|"1"|"0"|"2010-08-07 00:16:28"
"9268"|"286"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Coimbra"|"PSD"|"1"|"0"|"2010-08-07 00:16:27"
"9267"|"286"|"I"|" I [1976-06-03 a 1980-01-02]"|"Coimbra"|"PS"|"0"|"0"|"2010-08-07 00:16:27"
"9265"|"285"|"X"|" X [2005-03-10 a 2009-10-14]"|"Castelo Branco"|"PS"|"1"|"0"|"2010-08-07 00:16:25"
"9264"|"285"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Castelo Branco"|"PS"|"1"|"0"|"2010-08-07 00:16:25"
"9263"|"285"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Castelo Branco"|"PS"|"1"|"0"|"2010-08-07 00:16:25"
"9262"|"285"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Castelo Branco"|"PS"|"1"|"0"|"2010-08-07 00:16:25"
"9247"|"281"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Coimbra"|"PSD"|"1"|"0"|"2010-08-07 00:16:15"
"9245"|"280"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Coimbra"|"PSD"|"1"|"0"|"2010-08-07 00:16:14"
"9236"|"275"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Castelo Branco"|"PSD"|"1"|"0"|"2010-08-07 00:15:46"
"9229"|"273"|"V"|" V [1987-08-13 a 1991-11-03]"|"Castelo Branco"|"PSD"|"0"|"0"|"2010-08-07 00:15:43"
"9228"|"273"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Castelo Branco"|"PSD"|"0"|"0"|"2010-08-07 00:15:43"
"9211"|"263"|"X"|" X [2005-03-10 a 2009-10-14]"|"Lisboa"|"BE"|"1"|"1"|"2010-08-07 00:15:29"
"9210"|"263"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Lisboa"|"BE"|"1"|"0"|"2010-08-07 00:15:29"
"9204"|"262"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Braga"|"PS"|"1"|"0"|"2010-08-07 00:15:27"
"9203"|"262"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Braga"|"PS"|"1"|"0"|"2010-08-07 00:15:27"
"9202"|"262"|"V"|" V [1987-08-13 a 1991-11-03]"|"Braga"|"PS"|"0"|"0"|"2010-08-07 00:15:27"
"9201"|"261"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Leiria"|"PSD"|"1"|"0"|"2010-08-07 00:15:25"
"9199"|"261"|"III"|" III [1983-05-31 a 1985-11-03]"|"Leiria"|"PSD"|"0"|"0"|"2010-08-07 00:15:25"
"9189"|"259"|"I"|" I [1980-01-03 a 1980-11-12]"|"Braga"|"PSD"|"0"|"0"|"2010-08-07 00:15:22"
"9188"|"258"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Braga"|"PSD"|"1"|"0"|"2010-08-07 00:15:21"
"9187"|"258"|"V"|" V [1987-08-13 a 1991-11-03]"|"Braga"|"PSD"|"0"|"0"|"2010-08-07 00:15:21"
"9185"|"258"|"III"|" III [1983-05-31 a 1985-11-03]"|"Braga"|"PSD"|"0"|"0"|"2010-08-07 00:15:21"
"9184"|"258"|"I"|" I [1976-06-03 a 1980-01-02]"|"Braga"|"PSD"|"0"|"0"|"2010-08-07 00:15:21"
"9183"|"257"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Braga"|"PSD"|"1"|"0"|"2010-08-07 00:15:20"
"9181"|"256"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Braga"|"PSD"|"1"|"0"|"2010-08-07 00:15:18"
"9180"|"256"|"V"|" V [1987-08-13 a 1991-11-03]"|"Braga"|"PSD"|"0"|"0"|"2010-08-07 00:15:18"
"9179"|"256"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Braga"|"PSD"|"0"|"0"|"2010-08-07 00:15:18"
"9178"|"254"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Beja"|"PSD"|"1"|"0"|"2010-08-07 00:15:16"
"9177"|"252"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Beja"|"PSD"|"1"|"0"|"2010-08-07 00:15:13"
"9175"|"249"|"XI"|" XI [2009-10-15 a ]"|"Faro"|"PSD"|"1"|"1"|"2010-08-07 00:15:09"
"9174"|"249"|"X"|" X [2005-03-10 a 2009-10-14]"|"Faro"|"PSD"|"1"|"1"|"2010-08-07 00:15:09"
"9173"|"249"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Faro"|"PSD"|"1"|"0"|"2010-08-07 00:15:09"
"9172"|"249"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Beja"|"PSD"|"1"|"0"|"2010-08-07 00:15:09"
"9171"|"249"|"V"|" V [1987-08-13 a 1991-11-03]"|"Faro"|"PSD"|"0"|"0"|"2010-08-07 00:15:09"
"9169"|"249"|"III"|" III [1983-05-31 a 1985-11-03]"|"Faro"|"PSD"|"0"|"0"|"2010-08-07 00:15:09"
"9168"|"248"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Aveiro"|"PSD"|"1"|"0"|"2010-08-07 00:15:07"
"9167"|"246"|"X"|" X [2005-03-10 a 2009-10-14]"|"Aveiro"|"PSD"|"1"|"1"|"2010-08-07 00:15:05"
"9166"|"246"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Aveiro"|"PSD"|"1"|"0"|"2010-08-07 00:15:05"
"9164"|"246"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Aveiro"|"PSD"|"1"|"0"|"2010-08-07 00:15:05"
"9163"|"243"|"V"|" V [1987-08-13 a 1991-11-03]"|"Aveiro"|"PSD"|"0"|"0"|"2010-08-07 00:15:01"
"9162"|"242"|"V"|" V [1987-08-13 a 1991-11-03]"|"Aveiro"|"PSD"|"0"|"0"|"2010-08-07 00:14:59"
"9160"|"240"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Aveiro"|"PSD"|"1"|"0"|"2010-08-07 00:14:57"
"9159"|"239"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Bragança"|"PSD"|"1"|"0"|"2010-08-07 00:14:56"
"9158"|"239"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Bragança"|"PSD"|"1"|"0"|"2010-08-07 00:14:56"
"9157"|"239"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Bragança"|"PSD"|"1"|"0"|"2010-08-07 00:14:56"
"9155"|"238"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Viana do Castelo"|"PSD"|"1"|"0"|"2010-08-07 00:14:55"
"9153"|"238"|"V"|" V [1987-08-13 a 1991-11-03]"|"Viana do Castelo"|"PSD"|"0"|"0"|"2010-08-07 00:14:55"
"9152"|"237"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Setúbal"|"PSD"|"1"|"0"|"2010-08-07 00:14:54"
"9150"|"237"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Setúbal"|"PSD"|"1"|"0"|"2010-08-07 00:14:54"
"9149"|"237"|"V"|" V [1987-08-13 a 1991-11-03]"|"Setúbal"|"PSD"|"0"|"0"|"2010-08-07 00:14:54"
"9148"|"237"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Setúbal"|"PSD"|"0"|"0"|"2010-08-07 00:14:54"
"9147"|"237"|"III"|" III [1983-05-31 a 1985-11-03]"|"Setúbal"|"PSD"|"0"|"0"|"2010-08-07 00:14:54"
"9146"|"237"|"II"|" II [1980-11-13 a 1983-05-30]"|"Setúbal"|"PSD"|"0"|"0"|"2010-08-07 00:14:54"
"9145"|"237"|"I"|" I [1980-01-03 a 1980-11-12]"|"Lisboa"|"PSD"|"0"|"0"|"2010-08-07 00:14:54"
"9144"|"237"|"I"|" I [1976-06-03 a 1980-01-02]"|"Setúbal"|"PSD"|"0"|"0"|"2010-08-07 00:14:54"
"9142"|"236"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:52"
"8270"|"26"|"X"|" X [2005-03-10 a 2009-10-14]"|"Lisboa"|"PSD"|"1"|"1"|"2010-08-07 00:05:41"
"8271"|"26"|"XI"|" XI [2009-10-15 a ]"|"Lisboa"|"PSD"|"1"|"0"|"2010-08-07 00:05:41"
"8932"|"195"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Lisboa"|"PS"|"1"|"0"|"2010-08-07 00:13:56"
"8933"|"195"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Lisboa"|"PS"|"1"|"0"|"2010-08-07 00:13:56"
"8934"|"195"|"X"|" X [2005-03-10 a 2009-10-14]"|"Lisboa"|"PS"|"1"|"1"|"2010-08-07 00:13:56"
"8935"|"196"|"I"|" I [1976-06-03 a 1980-01-02]"|"Faro"|"PS"|"0"|"0"|"2010-08-07 00:13:57"
"8936"|"196"|"I"|" I [1980-01-03 a 1980-11-12]"|"Faro"|"PS"|"0"|"0"|"2010-08-07 00:13:57"
"8937"|"196"|"II"|" II [1980-11-13 a 1983-05-30]"|"Faro"|"PS"|"0"|"0"|"2010-08-07 00:13:57"
"8938"|"196"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Faro"|"PS"|"0"|"0"|"2010-08-07 00:13:57"
"8939"|"196"|"V"|" V [1987-08-13 a 1991-11-03]"|"Faro"|"PS"|"0"|"0"|"2010-08-07 00:13:57"
"8940"|"196"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Faro"|"PS"|"1"|"0"|"2010-08-07 00:13:57"
"9139"|"236"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:52"
"9137"|"236"|"III"|" III [1983-05-31 a 1985-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:52"
"9134"|"235"|"X"|" X [2005-03-10 a 2009-10-14]"|"Lisboa"|"PS"|"1"|"1"|"2010-08-07 00:14:51"
"9133"|"235"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Lisboa"|"PS"|"1"|"0"|"2010-08-07 00:14:51"
"9132"|"235"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Coimbra"|"PS"|"1"|"0"|"2010-08-07 00:14:51"
"9131"|"235"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Coimbra"|"PS"|"1"|"0"|"2010-08-07 00:14:51"
"9130"|"235"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Coimbra"|"PS"|"1"|"0"|"2010-08-07 00:14:51"
"9129"|"235"|"V"|" V [1987-08-13 a 1991-11-03]"|"Coimbra"|"PS"|"0"|"0"|"2010-08-07 00:14:51"
"9128"|"235"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Coimbra"|"PS"|"0"|"0"|"2010-08-07 00:14:51"
"9127"|"235"|"III"|" III [1983-05-31 a 1985-11-03]"|"Coimbra"|"PS"|"0"|"0"|"2010-08-07 00:14:51"
"9126"|"235"|"II"|" II [1980-11-13 a 1983-05-30]"|"Coimbra"|"PS"|"0"|"0"|"2010-08-07 00:14:51"
"9124"|"235"|"I"|" I [1976-06-03 a 1980-01-02]"|"Coimbra"|"PS"|"0"|"0"|"2010-08-07 00:14:51"
"9123"|"234"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Aveiro"|"PS"|"1"|"0"|"2010-08-07 00:14:49"
"9122"|"234"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Aveiro"|"PS"|"1"|"0"|"2010-08-07 00:14:49"
"9119"|"234"|"II"|" II [1980-11-13 a 1983-05-30]"|"Aveiro"|"PS"|"0"|"0"|"2010-08-07 00:14:49"
"9118"|"234"|"I"|" I [1980-01-03 a 1980-11-12]"|"Aveiro"|"PS"|"0"|"0"|"2010-08-07 00:14:49"
"9117"|"234"|"I"|" I [1976-06-03 a 1980-01-02]"|"Aveiro"|"PS"|"0"|"0"|"2010-08-07 00:14:49"
"9116"|"233"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Viana do Castelo"|"PS"|"1"|"0"|"2010-08-07 00:14:47"
"9115"|"233"|"V"|" V [1987-08-13 a 1991-11-03]"|"Viana do Castelo"|"PS"|"0"|"0"|"2010-08-07 00:14:47"
"9113"|"233"|"II"|" II [1980-11-13 a 1983-05-30]"|"Viana do Castelo"|"PS"|"0"|"0"|"2010-08-07 00:14:47"
"9112"|"233"|"I"|" I [1976-06-03 a 1980-01-02]"|"Viana do Castelo"|"PS"|"0"|"0"|"2010-08-07 00:14:47"
"9110"|"231"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Lisboa"|"PEV"|"1"|"0"|"2010-08-07 00:14:45"
"9109"|"231"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Lisboa"|"PEV"|"1"|"0"|"2010-08-07 00:14:45"
"9108"|"231"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Lisboa"|"PEV"|"1"|"0"|"2010-08-07 00:14:45"
"9107"|"231"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"PEV"|"1"|"0"|"2010-08-07 00:14:45"
"9105"|"230"|"V"|" V [1987-08-13 a 1991-11-03]"|"Setúbal"|"PEV"|"0"|"0"|"2010-08-07 00:14:44"
"8923"|"193"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Portalegre"|"PS"|"1"|"0"|"2010-08-07 00:13:53"
"8924"|"193"|"X"|" X [2005-03-10 a 2009-10-14]"|"Portalegre"|"PS"|"1"|"1"|"2010-08-07 00:13:53"
"8925"|"193"|"XI"|" XI [2009-10-15 a ]"|"Portalegre"|"PS"|"1"|"1"|"2010-08-07 00:13:53"
"8926"|"194"|"V"|" V [1987-08-13 a 1991-11-03]"|"Leiria"|"PS"|"0"|"0"|"2010-08-07 00:13:54"
"8927"|"194"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Leiria"|"PS"|"1"|"0"|"2010-08-07 00:13:54"
"8928"|"194"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Leiria"|"PS"|"1"|"0"|"2010-08-07 00:13:54"
"8929"|"195"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"PS"|"0"|"0"|"2010-08-07 00:13:56"
"8930"|"195"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"PS"|"1"|"0"|"2010-08-07 00:13:56"
"9103"|"229"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Lisboa"|"CDS-PP"|"1"|"0"|"2010-08-07 00:14:43"
"9102"|"229"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"CDS-PP"|"1"|"0"|"2010-08-07 00:14:43"
"9101"|"229"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"CDS"|"0"|"0"|"2010-08-07 00:14:43"
"9100"|"229"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Lisboa"|"CDS"|"0"|"0"|"2010-08-07 00:14:43"
"9098"|"229"|"II"|" II [1980-11-13 a 1983-05-30]"|"Lisboa"|"CDS"|"0"|"0"|"2010-08-07 00:14:43"
"9096"|"229"|"I"|" I [1976-06-03 a 1980-01-02]"|"Lisboa"|"CDS"|"0"|"0"|"2010-08-07 00:14:43"
"9095"|"228"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Porto"|"CDS-PP"|"1"|"0"|"2010-08-07 00:14:42"
"9093"|"228"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Coimbra"|"CDS"|"0"|"0"|"2010-08-07 00:14:42"
"9092"|"228"|"III"|" III [1983-05-31 a 1985-11-03]"|"Coimbra"|"CDS"|"0"|"0"|"2010-08-07 00:14:42"
"9091"|"227"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Aveiro"|"CDS-PP"|"1"|"0"|"2010-08-07 00:14:41"
"9090"|"227"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Aveiro"|"CDS-PP"|"1"|"0"|"2010-08-07 00:14:41"
"9087"|"226"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Braga"|"CDS-PP"|"1"|"0"|"2010-08-07 00:14:39"
"9085"|"226"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Braga"|"CDS"|"0"|"0"|"2010-08-07 00:14:39"
"9082"|"225"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Aveiro"|"CDS"|"0"|"0"|"2010-08-07 00:14:38"
"9081"|"225"|"III"|" III [1983-05-31 a 1985-11-03]"|"Aveiro"|"CDS"|"0"|"0"|"2010-08-07 00:14:38"
"9080"|"225"|"II"|" II [1980-11-13 a 1983-05-30]"|"Aveiro"|"CDS"|"0"|"0"|"2010-08-07 00:14:38"
"9078"|"223"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"CDS-PP"|"1"|"0"|"2010-08-07 00:14:36"
"9077"|"223"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"CDS"|"0"|"0"|"2010-08-07 00:14:36"
"9076"|"223"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Porto"|"CDS"|"0"|"0"|"2010-08-07 00:14:36"
"9075"|"223"|"III"|" III [1983-05-31 a 1985-11-03]"|"Porto"|"CDS"|"0"|"0"|"2010-08-07 00:14:36"
"9074"|"223"|"II"|" II [1980-11-13 a 1983-05-30]"|"Bragança"|"CDS"|"0"|"0"|"2010-08-07 00:14:36"
"9073"|"222"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:35"
"9072"|"222"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:35"
"9071"|"222"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:35"
"9070"|"222"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:35"
"9068"|"222"|"III"|" III [1983-05-31 a 1985-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:35"
"9066"|"222"|"I"|" I [1980-01-03 a 1980-11-12]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:35"
"9065"|"221"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Beja"|"PCP"|"1"|"0"|"2010-08-07 00:14:34"
"9064"|"221"|"V"|" V [1987-08-13 a 1991-11-03]"|"Beja"|"PCP"|"0"|"0"|"2010-08-07 00:14:34"
"9063"|"220"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:33"
"9061"|"220"|"I"|" I [1980-01-03 a 1980-11-12]"|"Lisboa"|"UDP"|"0"|"0"|"2010-08-07 00:14:33"
"9060"|"219"|"X"|" X [2005-03-10 a 2009-10-14]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:32"
"9059"|"219"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:32"
"9056"|"219"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:32"
"9055"|"219"|"V"|" V [1987-08-13 a 1991-11-03]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:32"
"9054"|"219"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:32"
"9052"|"219"|"II"|" II [1980-11-13 a 1983-05-30]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:32"
"9051"|"218"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Beja"|"PCP"|"1"|"0"|"2010-08-07 00:14:30"
"9050"|"218"|"V"|" V [1987-08-13 a 1991-11-03]"|"Beja"|"PCP"|"0"|"0"|"2010-08-07 00:14:30"
"9049"|"217"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:28"
"9048"|"217"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:28"
"9047"|"217"|"V"|" V [1987-08-13 a 1991-11-03]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:28"
"9046"|"217"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:28"
"9045"|"217"|"III"|" III [1983-05-31 a 1985-11-03]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:28"
"9044"|"217"|"II"|" II [1980-11-13 a 1983-05-30]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:28"
"9043"|"216"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:27"
"9041"|"215"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Évora"|"PCP"|"1"|"0"|"2010-08-07 00:14:26"
"9040"|"215"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Évora"|"PCP"|"1"|"0"|"2010-08-07 00:14:26"
"9039"|"215"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Évora"|"PCP"|"1"|"0"|"2010-08-07 00:14:26"
"9038"|"215"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Évora"|"PCP"|"1"|"0"|"2010-08-07 00:14:26"
"9037"|"215"|"V"|" V [1987-08-13 a 1991-11-03]"|"Évora"|"PCP"|"0"|"0"|"2010-08-07 00:14:26"
"9036"|"214"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:25"
"9035"|"213"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:24"
"9034"|"213"|"V"|" V [1987-08-13 a 1991-11-03]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:24"
"9033"|"213"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:24"
"9032"|"213"|"III"|" III [1983-05-31 a 1985-11-03]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:24"
"9031"|"213"|"II"|" II [1980-11-13 a 1983-05-30]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:24"
"9030"|"213"|"I"|" I [1980-01-03 a 1980-11-12]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:24"
"9029"|"213"|"I"|" I [1976-06-03 a 1980-01-02]"|"Setúbal"|"PCP"|"0"|"0"|"2010-08-07 00:14:24"
"9028"|"212"|"X"|" X [2005-03-10 a 2009-10-14]"|"Porto"|"PCP"|"1"|"0"|"2010-08-07 00:14:23"
"9026"|"212"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:23"
"9025"|"212"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"ID"|"0"|"0"|"2010-08-07 00:14:23"
"9023"|"212"|"III"|" III [1983-05-31 a 1985-11-03]"|"Setúbal"|"MDP/CDE"|"0"|"0"|"2010-08-07 00:14:23"
"9022"|"212"|"II"|" II [1980-11-13 a 1983-05-30]"|"Lisboa"|"MDP/CDE"|"0"|"0"|"2010-08-07 00:14:23"
"9021"|"211"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Porto"|"PCP"|"1"|"0"|"2010-08-07 00:14:21"
"9020"|"211"|"VII"|" VII [1995-10-27 a 1999-10-23]"|"Porto"|"PCP"|"1"|"0"|"2010-08-07 00:14:21"
"9019"|"211"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:21"
"9018"|"211"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:21"
"9017"|"211"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:21"
"9015"|"211"|"I"|" I [1980-01-03 a 1980-11-12]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:21"
"9014"|"210"|"XI"|" XI [2009-10-15 a ]"|"Lisboa"|"PCP"|"1"|"1"|"2010-08-07 00:14:20"
"9013"|"210"|"X"|" X [2005-03-10 a 2009-10-14]"|"Lisboa"|"PCP"|"1"|"1"|"2010-08-07 00:14:20"
"9012"|"210"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Setúbal"|"PCP"|"1"|"0"|"2010-08-07 00:14:20"
"9010"|"210"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:20"
"9009"|"210"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:20"
"9008"|"210"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:20"
"9007"|"210"|"III"|" III [1983-05-31 a 1985-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:20"
"9005"|"210"|"I"|" I [1980-01-03 a 1980-11-12]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:20"
"9003"|"209"|"XI"|" XI [2009-10-15 a ]"|"Santarém"|"PCP"|"1"|"1"|"2010-08-07 00:14:18"
"9001"|"209"|"IX"|" IX [2002-04-05 a 2005-03-09]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:18"
"8998"|"209"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Lisboa"|"PCP"|"1"|"0"|"2010-08-07 00:14:18"
"8997"|"209"|"V"|" V [1987-08-13 a 1991-11-03]"|"Lisboa"|"PCP"|"0"|"0"|"2010-08-07 00:14:18"
"8996"|"208"|"XI"|" XI [2009-10-15 a ]"|"Braga"|"PCP"|"1"|"1"|"2010-08-07 00:14:15"
"8994"|"208"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Braga"|"PCP"|"1"|"0"|"2010-08-07 00:14:15"
"8992"|"207"|"VIII"|" VIII [1999-10-25 a 2002-04-04]"|"Fora da Europa"|"PS"|"1"|"0"|"2010-08-07 00:14:13"
"8991"|"207"|"VI"|" VI [1991-11-04 a 1995-10-26]"|"Europa"|"PS"|"1"|"0"|"2010-08-07 00:14:13"
"8990"|"207"|"V"|" V [1987-08-13 a 1991-11-03]"|"Europa"|"PS"|"0"|"0"|"2010-08-07 00:14:13"
"8989"|"207"|"IV"|" IV [1985-11-04 a 1987-08-12]"|"Europa"|"PS"|"0"|"0"|"2010-08-07 00:14:13"
"8988"|"207"|"III"|" III [1983-05-31 a 1985-11-03]"|"Europa"|"PS"|"0"|"0"|"2010-08-07 00:14:13"
"8987"|"206"|"X"|" X [2005-03-10 a 2009-10-14]"|"Lisboa"|"PS"|"1"|"1"|"2010-08-07 00:14:12"
