"9790"|"128"|"Pedro Manuel Cruz Roseta"|"29-06-1943"|"JURISTA"|"2010-08-07 00:07:51"
"9791"|"129"|"Pedro Manuel Mamede Passos Coelho"|"24-07-1964"|"ESTUDANTE UNIVERSITARIO"|"2010-08-07 00:07:52"
"9792"|"130"|"Rui Alberto Limpo Salvada"|"25-03-1943"|"JURISTA"|"2010-08-07 00:07:54"
"9793"|"131"|"Rui Carlos Alvarez Carp"|"21-04-1950"|"ECONOMISTA"|"2010-08-07 00:07:55"
"9794"|"132"|"Rui Fernando da Silva Rio"|"06-08-1957"|"ECONOMISTA"|"2010-08-07 00:07:57"
"9795"|"133"|"Rui Manuel Lobo Gomes da Silva"|"23-08-1958"|"Advogado"|"2010-08-07 00:07:58"
"9796"|"134"|"Rui Manuel Parente Chancerelle de Machete"|"07-04-1940"|"ADVOGADO"|"2010-08-07 00:08:00"
"9797"|"135"|"Simão José Ricon Peres"|"09-02-1945"|"GERENTE COMERCIAL"|"2010-08-07 00:08:01"
"9798"|"136"|"Telmo Jose Moreno"|"20-05-1947"|"MEDICO"|"2010-08-07 00:08:03"
"9799"|"137"|"Vasco Francisco Aguiar Miguel"|"27-06-1949"|"ENOLOGO"|"2010-08-07 00:08:04"
"9800"|"138"|"Virgílio de Oliveira Carneiro"|"27-03-1940"|"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:08:05"
"9801"|"139"|"Vítor Manuel da Igreja Raposo"|"01-06-1966"|"EMPRESARIO"|"2010-08-07 00:08:07"
"9802"|"140"|"Vítor Pereira Crespo"|"02-12-1932"|"PROFESSOR CATEDRATICO"|"2010-08-07 00:08:08"
"9803"|"141"|"Abílio Aleixo Curto"|"01-01-1941"|"BANCARIO"|"2010-08-07 00:08:09"
"9804"|"142"|"Alberto Arons Braga de Carvalho"|"20-09-1949"|"Docente Universitário"|"2010-08-07 00:08:11"
"9805"|"143"|"Alberto Bernardes Costa"|"16-08-1947"|"Advogado"|"2010-08-07 00:08:13"
"9806"|"144"|"Alberto Manuel Avelino"|"26-11-1940"|"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:08:15"
"9807"|"145"|"Américo Albino da Silva Salteiro"|"13-08-1934"|"PROFISSIONAL DE SEGUROS (APOSENTADO)"|"2010-08-07 00:08:16"
"9808"|"146"|"Ana Maria Dias Bettencourt"|"08-01-1946"|"PROFESSORA-COORDENADORA (ENSINO POLITECNICO)"|"2010-08-07 00:08:18"
"9809"|"147"|"António de Almeida Santos"|"15-02-1926"|"JURISTA"|"2010-08-07 00:08:19"
"9810"|"148"|"António Alves Marques Júnior"|"03-07-1946"|"Oficial do Exercito na situação de reforma extraordinária"|"2010-08-07 00:08:22"
"9811"|"149"|"António Alves Martinho"|"02-03-1949"|"PROFESSOR DO ENSINO PREPARATORIO"|"2010-08-07 00:08:23"
"9812"|"150"|"António Carlos Ribeiro Campos"|"04-07-1938"|"ENGENHEIRO TECNICO AGRARIO"|"2010-08-07 00:08:25"
"9813"|"151"|"Antonio Domingues de Azevedo"|"07-04-1950"|"CONTABILISTA (TECNICO DE CONTAS)"|"2010-08-07 00:08:26"
"9814"|"152"|"António Fernandes da Silva Braga"|"21-04-1953"|"Inspector da Inspecção Geral de Ensino"|"2010-08-07 00:08:28"
"9815"|"153"|"António Fernando Correia de Campos"|"14-12-1942"|"PROFESSOR (ESCOLA NACIONAL DE SAUDE PUBLICA)"|"2010-08-07 00:08:30"
"9816"|"154"|"António José Borrani Crisóstomo Teixeira"|"18-07-1942"|"GESTOR"|"2010-08-07 00:08:31"
"9817"|"155"|"António José Martins Seguro"|"11-03-1962"|"Docente Universitário;"|"2010-08-07 00:08:34"
"9818"|"156"|"António Luís Santos da Costa"|"17-07-1961"|"ADVOGADO"|"2010-08-07 00:08:35"
"9819"|"157"|"Antonio Ribeiro Marques da Silva"|"31-07-1932"|"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:08:36"
"9820"|"158"|"Armando António Martins Vara"|"27-03-1954"|"FUNCIONARIO DA CAIXA GERAL DE DEPOSITOS"|"2010-08-07 00:08:38"
"9821"|"159"|"Artur Rodrigues Pereira dos Penedos"|"20-09-1950"|"EMPREGADO BANCÁRIO"|"2010-08-07 00:08:39"
"9822"|"160"|"Carlos Cardoso Lage"|"21-11-1944"|"Professor"|"2010-08-07 00:08:41"
"9823"|"161"|"Carlos Manuel Luís"|"23-05-1950"|"Professor do Ensino Secundário"|"2010-08-07 00:08:43"
"9824"|"162"|"Edite Fátima Santos Marreiros Estrela"|"28-10-1949"|"PROFESSORA DO ENSINO SECUNDARIO"|"2010-08-07 00:08:45"
"9825"|"163"|"Eduardo Luís Barreto Ferro Rodrigues"|"03-11-1949"|"Economista - Professor no Ensino Superior"|"2010-08-07 00:08:47"
"9826"|"164"|"Eduardo Ribeiro Pereira"|"28-06-1927"|"ENGENHEIRO CIVIL"|"2010-08-07 00:08:48"
"9827"|"165"|"Elisa Maria Ramos Damião"|"10-09-1946"|"SECRETARIA"|"2010-08-07 00:08:49"
"9828"|"166"|"Eurico Jose Palheiros de Carvalho Figueiredo"|"24-03-1939"|"PROFESSOR UNIVERSITARIO"|"2010-08-07 00:08:50"
"9829"|"167"|"Fernando Alberto Pereira Marques"|"16-04-1948"|"PROFESSOR UNIVERSITÁRIO"|"2010-08-07 00:08:51"
"9830"|"168"|"Fernando Alberto Pereira de Sousa"|"01-10-1942"|"PROFESSOR CATEDRATICO"|"2010-08-07 00:08:53"
"9831"|"169"|"Fernando Manuel Lucio Marques da Costa"|"07-12-1953"|"PROFESSOR UNIVERSITARIO"|"2010-08-07 00:08:54"
"9832"|"170"|"Guilherme Valdemar Pereira de Oliveira Martins"|"23-09-1952"|"Advogado e Jurisconsulto;"|"2010-08-07 00:08:56"
"9833"|"171"|"Gustavo Rodrigues Pimenta"|"29-01-1944"|"BANCARIO (QUADRO SUPERIOR)"|"2010-08-07 00:08:57"
"10332"|"172"|"Helena de Melo Torres Marques"|"08-05-1941"|"ECONOMISTA"|"2010-08-07 00:13:24"
"10334"|"174"|"João António Gomes Proença"|"29-07-1947"|"ENGENHEIRO"|"2010-08-07 00:13:27"
"10335"|"175"|"Joao Eduardo Coelho Ferraz de Abreu"|"28-05-1917"|"MEDICO"|"2010-08-07 00:13:28"
"10336"|"176"|"João Maria de Lemos de Menezes Ferreira"|"20-05-1950"|"JURISTA"|"2010-08-07 00:13:29"
"10337"|"177"|"João Rui Gaspar de Almeida"|"12-07-1945"|"MÉDICO"|"2010-08-07 00:13:30"
"10338"|"178"|"Joaquim Américo Fialho Anastácio"|"26-12-1942"|"ENGENHEIRO TECNICO AGRARIO"|"2010-08-07 00:13:31"
"10339"|"179"|"Jorge Lacão Costa"|"04-09-1954"|"Advogado"|"2010-08-07 00:13:33"
"10340"|"180"|"Jorge Paulo Sacadura Almeida Coelho"|"17-07-1954"|"Economista"|"2010-08-07 00:13:34"
"10341"|"181"|"José Alberto Rebelo dos Reis Lamego"|"05-01-1953"|"Professor da Faculdade de Direito / Advogado"|"2010-08-07 00:13:36"
"10342"|"182"|"Jose Antonio Martins Goulart"|"07-06-1948"|"PROFESSOR"|"2010-08-07 00:13:37"
"10343"|"183"|"José Apolinário Nunes Portada"|"22-07-1962"|"Jurista"|"2010-08-07 00:13:38"
"10344"|"184"|"José Barbosa Mota"|"27-03-1952"|"EMPREGADO DE ESCRITORIO"|"2010-08-07 00:13:39"
"10345"|"185"|"José Eduardo Vera Cruz Jardim"|"02-01-1939"|"Advogado"|"2010-08-07 00:13:41"
"10346"|"186"|"José Ernesto Figueira dos Reis"|"16-03-1947"|"TECNICO PESSOAL"|"2010-08-07 00:13:42"
"10347"|"187"|"José Manuel Lello Ribeiro de Almeida"|"18-05-1944"|"Gestor de empresas"|"2010-08-07 00:13:44"
"10348"|"188"|"Jose Manuel Oliveira Gameiro dos Santos"|"25-02-1950"|"ECONOMISTA"|"2010-08-07 00:13:45"
"10349"|"189"|"José Manuel Santos de Magalhães"|"16-03-1952"|"Docente Universitário"|"2010-08-07 00:13:47"
"10350"|"190"|"José Maximiano de Albuquerque Almeida Leitão"|"27-04-1950"|"Advogado"|"2010-08-07 00:13:49"
"10351"|"191"|"José Narciso Rodrigues de Miranda"|"30-07-1949"|"PRESIDENTE DA CAMARA"|"2010-08-07 00:13:50"
"10352"|"192"|"José Rodrigues Pereira dos Penedos"|"08-10-1945"|"DIRECTOR CENTRAL COMERCIAL DA EDP"|"2010-08-07 00:13:51"
"10353"|"193"|"Júlio Francisco Miranda Calha"|"17-11-1947"|"Professor"|"2010-08-07 00:13:53"
"10354"|"194"|"Júlio da Piedade Nunes Henriques"|"31-03-1938"|"GERENTE B.P.A."|"2010-08-07 00:13:54"
"10355"|"195"|"Leonor Coutinho Pereira dos Santos"|"02-03-1947"|"Professora de Matemática e Urbanista"|"2010-08-07 00:13:56"
"10356"|"196"|"Luís Filipe Nascimento Madeira"|"30-09-1940"|"ADVOGADO"|"2010-08-07 00:13:57"
"10357"|"197"|"Luís Manuel Capoulas Santos"|"22-08-1951"|"TÉCNICO SUPERIOR DA ADMINISTRAÇÃO PÚBLICA"|"2010-08-07 00:13:58"
"10358"|"198"|"Manuel Antonio dos Santos"|"05-12-1943"|"ECONOMISTA"|"2010-08-07 00:14:00"
"10359"|"199"|"Maria Julieta Ferreira Baptista Sampaio"|"19-11-1938"|"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:14:01"
"10360"|"200"|"Maria Teresa Doria Santa Clara Gomes"|"31-01-1936"|"ASSESSORA PRINCIPAL"|"2010-08-07 00:14:02"
"10361"|"201"|"Mário Manuel Videira Lopes"|"27-01-1950"|"ADVOGADO"|"2010-08-07 00:14:03"
"10362"|"202"|"Raúl Fernando Sousela da Costa Brito"|"10-12-1945"|"BANCARIO"|"2010-08-07 00:14:04"
"10363"|"203"|"Rogério da Conceição Serafim Martins"|"30-09-1928"|"ENGENHEIRO"|"2010-08-07 00:14:06"
"10364"|"204"|"Rosa Maria da Silva Bastos da Horta Albernaz"|"04-09-1947"|"Professora"|"2010-08-07 00:14:08"
"10365"|"205"|"Rui António Ferreira da Cunha"|"23-10-1944"|"Funcionário Público"|"2010-08-07 00:14:10"
"10366"|"206"|"Rui do Nascimento Rabaça Vieira"|"14-04-1948"|"Profissional de Seguros"|"2010-08-07 00:14:12"
"10367"|"207"|"Vitor Manuel Caio Roque"|"25-02-1946"|"TECNICO METALURGICO"|"2010-08-07 00:14:13"
"10368"|"208"|"Agostinho Nuno de Azevedo Ferreira Lopes"|"16-11-1944"|"Funcionário do PCP"|"2010-08-07 00:14:15"
"10369"|"209"|"António Filipe Gaião Rodrigues"|"28-01-1963"|"Jurista e Professor Universitário"|"2010-08-07 00:14:18"
"10370"|"210"|"Jerónimo Carvalho de Sousa"|"13-04-1947"|"Afinador de Máquinas"|"2010-08-07 00:14:20"
"10371"|"211"|"João António Gonçalves do Amaral"|"07-12-1943"|"TECNICO SUPERIOR PRINCIPAL DA ADMINISTRAÇAO PUBLICA"|"2010-08-07 00:14:21"
"10372"|"212"|"João Cerveira Corregedor da Fonseca"|"12-10-1938"|"Jornalista"|"2010-08-07 00:14:23"
"10373"|"213"|"José Manuel Maia Nunes de Almeida"|"23-09-1945"|"MECANICO NAVAL"|"2010-08-07 00:14:24"
"10374"|"214"|"José Manuel Tavares Reis Morais"|"15-03-1965"|"ESTUDANTE"|"2010-08-07 00:14:25"
"10375"|"215"|"Lino António Marques de Carvalho"|"04-10-1946"|"TÉCNICO DE CONTAS"|"2010-08-07 00:14:26"
"10376"|"216"|"Luís Manuel da Silva Viana de Sá"|"12-02-1952"|"FUNCIONARIO DO PCP"|"2010-08-07 00:14:27"
"10377"|"217"|"Manuel Rogério de Sousa Brito"|"20-12-1945"|"ENGENHEIRO AGRICOLA"|"2010-08-07 00:14:28"
"10378"|"218"|"Maria de Lourdes Dias Fernandes Hespanhol"|"26-09-1950"|"PROFESSORA ENSINO BASICO"|"2010-08-07 00:14:30"
"10379"|"219"|"Maria Odete dos Santos"|"26-04-1941"|"Advogada"|"2010-08-07 00:14:32"
"10380"|"220"|"Mário António Baptista Tomé"|"30-09-1940"|"MILITAR NA RESERVA"|"2010-08-07 00:14:33"
"10381"|"221"|"Miguel Urbano Tavares Rodrigues"|"02-08-1925"|"JORNALISTA"|"2010-08-07 00:14:34"
"10382"|"222"|"Octávio Augusto Teixeira"|"06-08-1944"|"ECONOMISTA"|"2010-08-07 00:14:35"
"10383"|"223"|"Adriano Jose Alves Moreira"|"15-09-1922"|"PROFESSOR CATEDRATICO"|"2010-08-07 00:14:36"
"10384"|"224"|"Casimiro da Silva Tavares"|"29-01-1933"|"ADVOGADO"|"2010-08-07 00:14:37"
"10385"|"225"|"José Girão Pereira"|"01-03-1938"|"PROFESSOR DO ENSINO PRIMÁRIO"|"2010-08-07 00:14:38"
"10386"|"226"|"Jose Luis Nogueira de Brito"|"13-01-1938"|"ADVOGADO"|"2010-08-07 00:14:39"
"10387"|"227"|"Manuel de Almeida Cambra"|"08-07-1929"|"DECORADOR"|"2010-08-07 00:14:41"
"10388"|"228"|"Manuel Tomás Cortez Rodrigues Queiró"|"12-11-1954"|"ENGENHEIRO CIVIL - ASSISTENTE UNIVERSITÁRIO"|"2010-08-07 00:14:42"
"10389"|"229"|"Narana Sinai Coissoró"|"03-10-1931"|"ADVOGADO"|"2010-08-07 00:14:43"
"10390"|"230"|"André Valente Martins"|"06-06-1953"|"SOCIOLOGO"|"2010-08-07 00:14:44"
"10391"|"231"|"Isabel Maria de Almeida e Castro"|"10-06-1954"|"BANCÁRIA"|"2010-08-07 00:14:45"
"10392"|"232"|"Manuel Sérgio Vieira e Cunha"|"20-04-1933"|"PROFESSOR UNIVERSITARIO"|"2010-08-07 00:14:46"
"10393"|"233"|"Alberto Marques de Oliveira e Silva"|"09-10-1924"|"ADVOGADO"|"2010-08-07 00:14:47"
"10394"|"234"|"Carlos Manuel Natividade da Costa Candal"|"01-06-1938"|"ADVOGADO"|"2010-08-07 00:14:49"
"10395"|"235"|"Manuel Alegre de Melo Duarte"|"12-05-1936"|"Escritor"|"2010-08-07 00:14:51"
"10396"|"236"|"Carlos Alberto do Vale Gomes Carvalhas"|"09-11-1941"|"ECONOMISTA"|"2010-08-07 00:14:52"
"10397"|"237"|"Fernando Manuel Alves Cardoso Ferreira"|"14-01-1948"|"ADVOGADO"|"2010-08-07 00:14:54"
"10398"|"238"|"Antonio de Carvalho Martins"|"01-09-1953"|"ECONOMISTA"|"2010-08-07 00:14:55"
"10399"|"239"|"António dos Santos Pires Afonso"|"19-08-1954"|"PROFESSOR"|"2010-08-07 00:14:56"
"10400"|"240"|"José Agostinho Ribau Esteves"|"21-10-1966"|"ENGENHEIRO ZOOTECNICO"|"2010-08-07 00:14:57"
"10401"|"241"|"Alípio da Assunção Sol"||"PERITO TRIBUTARIO DE 1. CLASSE (APOSENTADO)QUADRO D.G.C.I."|"2010-08-07 00:14:58"
"10402"|"242"|"Joao Costa da Silva"||"ESTUCADOR"|"2010-08-07 00:14:59"
"10403"|"243"|"José de Oliveira Bastos"||"PROFESSOR EFECTIVO DO ENSINO SECUNDARIO"|"2010-08-07 00:15:01"
"10404"|"244"|"Manuel Antonio da Rocha Pereira"||"ADVOGADO"|"2010-08-07 00:15:02"
"10405"|"245"|"Faustino Alves de Matos"||"BANCARIO"|"2010-08-07 00:15:03"
"10406"|"246"|"Hermínio José Sobral Loureiro Gonçalves"|"30-12-1965"|"Gestor"|"2010-08-07 00:15:05"
"10407"|"247"|"Eduardo Manuel Simões dos Santos Girão"||"DIRECTOR COMERCIAL"|"2010-08-07 00:15:06"
"10408"|"248"|"Jose Manuel Alves Elias da Costa"|"13-10-1952"|"ECONOMISTA"|"2010-08-07 00:15:07"
"10409"|"249"|"José Mendes Bota"|"04-08-1955"|"Economista/Empresário"|"2010-08-07 00:15:09"
"10410"|"250"|"Luis Manuel das Neves Rodrigues"||"PROFESSOR"|"2010-08-07 00:15:10"
"10411"|"251"|"Antonio Marciano Graça Lopes"||"VOGAL DA COMISSAO INSTALADORA DA A.R.R.DE BEJA"|"2010-08-07 00:15:12"
"10412"|"252"|"Amilcar António Bengla Mourão"||"ESTUDANTE"|"2010-08-07 00:15:13"
"10413"|"253"|"José Amaro Freire Marreiros Figueira"||"ENGENHEIRO TECNICO AGRARIO"|"2010-08-07 00:15:14"
"10414"|"254"|"Maria Lisalete Martins Piçarra de Oliveira Pombeiro"||"SOCIOLOGA"|"2010-08-07 00:15:16"
"10415"|"255"|"José António Lameira da Silva"||"TECNICO ADJUNTO PRINCIPAL DA CAMARA DE BEJA"|"2010-08-07 00:15:17"
"10416"|"256"|"Eurico Silva Teixeira de Melo"|"28-09-1925"|"ENGENHEIRO"|"2010-08-07 00:15:18"
"10417"|"257"|"Isabel Maria Lucena Vasconcelos Cruz de Almeida Mota"||"ECONOMISTA"|"2010-08-07 00:15:20"
"10418"|"258"|"Antonio Joaquim Bastos Marques Mendes"|"30-03-1934"|"ADVOGADO"|"2010-08-07 00:15:21"
"10419"|"259"|"Amândio Santa Cruz Domingues Basto Oliveira"|"12-01-1949"|"ADMINISTRADOR DE EMPRESA"|"2010-08-07 00:15:22"
"10420"|"260"|"Fernando Ribeiro dos Reis"||"MEDICO"|"2010-08-07 00:15:23"
"10421"|"261"|"Fernando Jose da Costa"|"20-04-1950"|"ADVOGADO"|"2010-08-07 00:15:25"
"10422"|"262"|"Laurentino José Monteiro Castro Dias"|"04-02-1954"|"Jurista"|"2010-08-07 00:15:27"
"10423"|"263"|"Luís Emídio Lopes Mateus Fazenda"|"08-10-1957"|"Professor"|"2010-08-07 00:15:29"
"10424"|"264"|"Alfredo Inacio de Abreu Ramalho"||"MEDICO"|"2010-08-07 00:15:30"
"10425"|"265"|"Maria da Conceiçao Mendes Marques"||"PROFESSORA DO ENSINO SECUNDARIO"|"2010-08-07 00:15:31"
"10426"|"266"|"Luís Artur Ribeiro Pereira"|"01-01-1960"|"ECONOMISTA"|"2010-08-07 00:15:33"
"10427"|"267"|"Fernando de Oliveira Naia dos Santos"||"FUNCIONARIO PUBLICO"|"2010-08-07 00:15:34"
"10428"|"268"|"Maria Fernandes Gonçalves Maia"||"ENFERMEIRA"|"2010-08-07 00:15:35"
"10429"|"269"|"José Mário de Lemos Damião"|"20-10-1940"|"PROFESSOR"|"2010-08-07 00:15:36"
"10430"|"270"|"Jose Albino da Silva Peneda"|"06-06-1950"|"FUNCIONARIO PUBLICO"|"2010-08-07 00:15:37"
"10431"|"271"|"José Maria Lopes Silvano"||"ADVOGADO"|"2010-08-07 00:15:39"
"10432"|"272"|"João Manuel dos Santos Henriques"|"05-04-1956"|"Professor"|"2010-08-07 00:15:41"
"10433"|"273"|"Carlos Alberto Pinto"|"16-07-1947"|"Empresário"|"2010-08-07 00:15:43"
"10434"|"274"|"Jose Manuel Nunes Liberato"|"18-06-1951"|"ECONOMISTA"|"2010-08-07 00:15:44"
"10435"|"275"|"César Augusto Vila Franca"||"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:15:46"
"10436"|"276"|"Mário Dias Lopes"||"ENGENHEIRO TECNICO AGRARIO"|"2010-08-07 00:15:58"
"10437"|"277"|"Nuno Miguel Fontao Correia de Almeida Santos"||"ADVOGADO"|"2010-08-07 00:16:08"
"10438"|"278"|"António Pinto Dias Rocha"||"MEDICO"|"2010-08-07 00:16:11"
"10439"|"279"|"Maria Belém Puebla Simões"||"ESTUDANTE UNIVERSITARA"|"2010-08-07 00:16:12"
"10440"|"280"|"Carlos Manuel de Sousa Encarnação"|"30-09-1946"|"FUNCIONARIO PUBLICO"|"2010-08-07 00:16:14"
"10441"|"281"|"Álvaro dos Santos Amaro"|"25-05-1953"|"ECONOMISTA"|"2010-08-07 00:16:15"
"10442"|"282"|"Cipriano Rodrigues Martins"|"12-12-1939"|"ADVOGADO"|"2010-08-07 00:16:16"
"10443"|"283"|"Manuel Estácio Marques Flórido"|"29-03-1941"|"ENGENHEIRO AGRARIO"|"2010-08-07 00:16:21"
"10444"|"284"|"Vítor Manuel de Matos Cabo"||"ENGENHEIRO TECNICO"|"2010-08-07 00:16:22"
"10445"|"285"|"José Sócrates Carvalho Pinto de Sousa"|"06-09-1957"|"Engenheiro Civil"|"2010-08-07 00:16:25"
"10446"|"286"|"Joaquim Manuel Barros de Sousa"|"22-10-1936"|"ADMINISTRADOR HOSPITALAR"|"2010-08-07 00:16:26"
"10447"|"287"|"Joaquim Martins Ferreira do Amaral"|"13-04-1945"|"ENGENHEIRO MECÂNICO"|"2010-08-07 00:16:28"
"10448"|"288"|"Luís António Damásio Capoulas"|"11-02-1949"|"Empresário Agrícola"|"2010-08-07 00:16:30"
"10449"|"289"|"Maria José Paulo Caixeiro Barbosa Correia"|"29-08-1947"|"PROFESSORA DO ENSINO SECUNDARIO"|"2010-08-07 00:16:31"
"10450"|"290"|"João Carlos Albuquerque Amaral Almeida"||"ADVOGADO"|"2010-08-07 00:16:34"
"10451"|"291"|"Manuel Inacio dos Anjos Anjinho"||"MEDICO"|"2010-08-07 00:16:35"
"10452"|"292"|"Maria Brigida Brito de Oliveira Silva Perdigão"||"PROFESSORA"|"2010-08-07 00:16:36"
"10453"|"293"|"Fernando Manuel Barbosa Faria de Oliveira"||"ENGENHEIRO"|"2010-08-07 00:16:38"
"10454"|"294"|"José Manuel Álvares da Costa e Oliveira"|"23-07-1949"|"ENGENHEIRO TÉCNICO AGRÁRIO"|"2010-08-07 00:16:39"
"10455"|"295"|"Rui Manuel da Conceiçao Mateus"||"ARQUITECTO"|"2010-08-07 00:16:40"
"10456"|"296"|"N/A"|"N/A"|NULL|"2010-08-07 00:16:42"
"10457"|"297"|"Fernando Antonio Andrez Varzea"||"ECONOMISTA"|"2010-08-07 00:16:44"
"10458"|"298"|"Eduardo Jose Mendes Delgado Pinto"||"FARMACEUTICO"|"2010-08-07 00:16:45"
"10459"|"299"|"Carlos José das Neves Martins"|"16-06-1961"|"TÉCNICO SUPERIOR PRINCIPAL NA UNIVERSIDADE DO ALGARVE"|"2010-08-07 00:16:48"
"10460"|"300"|"Manuel Joaquim Dias Loureiro"|"18-12-1951"|"Advogado e Gestor de Empresas"|"2010-08-07 00:16:50"
"10461"|"301"|"Júlio José Saraiva Sarmento"|"04-03-1957"|"ADVOGADO"|"2010-08-07 00:16:51"
"10462"|"302"|"Nuno Jose Vaz"|"01-08-1952"|"ADVOGADO"|"2010-08-07 00:16:52"
"10463"|"303"|"João José Pina Prata"|"04-06-1963"|"PROFESSOR DO 1.º CICLO"|"2010-08-07 00:16:54"
"10464"|"304"|"N/A"|"N/A"|NULL|"2010-08-07 00:16:55"
"10465"|"305"|"Arlindo Gomes de Carvalho"|"10-02-1945"|"GESTOR"|"2010-08-07 00:16:57"
"10466"|"306"|"Álvaro José Brilhante Laborinho Lúcio"|"01-12-1941"|"JURISTA"|"2010-08-07 00:16:58"
"10467"|"307"|"Manuel Simoes Rodrigues Marques"|"29-07-1949"|"EMPRESARIO"|"2010-08-07 00:16:59"
"10468"|"308"|"João Carlos Barreiras Duarte"|"22-10-1964"|"Administrador"|"2010-08-07 00:17:01"
"10469"|"309"|"Álvaro do Nascimento Chaves"||"INDUSTRIAL"|"2010-08-07 00:17:02"
"10470"|"310"|"Idilberto Raul Rodrigues dos Santos"||"BANCARIO"|"2010-08-07 00:17:03"
"10471"|"311"|"Artur Jose Pontvianne Homem da Trindade"||"SECRETARIO GERAL DA ASSOCIAÇAO DE MUNICIPIOS PORTUGUESES"|"2010-08-07 00:17:05"
"10472"|"312"|"Anibal Antonio Cavaco Silva"||"PROFESSOR UNIVERSITARIO"|"2010-08-07 00:17:06"
"10473"|"313"|"Mário Júlio Montalvão Machado"||"ADVOGADO"|"2010-08-07 00:17:07"
"10474"|"314"|"António D'orey Capucho"|"03-01-1945"|"GESTOR"|"2010-08-07 00:17:08"
"10475"|"315"|"Pedro Miguel de Santana Lopes"|"29-06-1956"|"Advogado (inscrito na Ordem dos Advogados com a Cédula Profissional n.º 5737); Docente Universitário"|"2010-08-07 00:17:10"
"10476"|"316"|"Rui Manuel de Sousa Almeida Mendes"||"ADVOGADO"|"2010-08-07 00:17:12"
"10477"|"317"|"Maria Teresa Pinto Basto Gouveia"|"18-07-1946"|"FUNCIONÁRIA PÚBLICA"|"2010-08-07 00:17:13"
"10478"|"318"|"Antonio Poppe Lopes Cardoso"|"27-03-1933"|"ENGENHEIRO AGRONOMO"|"2010-08-07 00:17:15"
"10479"|"319"|"Maria Manuela Dias Ferreira Leite"|"03-12-1940"|"ECONOMISTA"|"2010-08-07 00:17:16"
"10480"|"320"|"Antonio Costa de Albuquerque de Sousa Lara"|"13-04-1952"|"PROFESSOR UNIVERSITARIO"|"2010-08-07 00:17:17"
"10481"|"321"|"Francisco José Fernandes Martins"|"09-03-1952"|"ADVOGADO"|"2010-08-07 00:17:19"
"10482"|"322"|"Rosa Maria Mendes de Matos Alves"||"ADVOGADA"|"2010-08-07 00:17:20"
"10483"|"323"|"Eduarda Ester da Cruz Santos"||"GESTORA DE MARKETING"|"2010-08-07 00:17:22"
"10484"|"324"|"Fernando Pedro Peniche de Sousa Moutinho"|"27-06-1962"|"ARQUITECTO PAISAGISTA"|"2010-08-07 00:17:23"
"10485"|"325"|"Jose Luis de Rezende Moreira da Silva"|"26-08-1961"|"ADVOGADO"|"2010-08-07 00:17:24"
"10486"|"326"|"Vítor Manuel da Conceição Santos"||"FUNCIONARIO PUBLICO"|"2010-08-07 00:17:26"
"10487"|"327"|"Fernando Dias Santos Simões"||"PROFISSIONAL DE SEGUROS"|"2010-08-07 00:17:27"
"10488"|"328"|"José António Moreira Marques"||"ENGENHEIRO"|"2010-08-07 00:17:28"
"10489"|"329"|"António Luís Massano Simões"||"EMPREGADO BANCARIO"|"2010-08-07 00:17:29"
"10490"|"330"|"António Manuel Cabrita Franco"||"ECONOMISTA"|"2010-08-07 00:17:31"
"10491"|"331"|"Mário Luis Maia Condessa"||"PROFESSOR DO ENSINI SECUNDARIO"|"2010-08-07 00:17:32"
"10492"|"332"|"Alberto Jose Cassola Delicado"||"PROFESSOR"|"2010-08-07 00:17:33"
"10493"|"333"|"Joaquim Fernando Nogueira"|"26-03-1950"|"ADVOGADO"|"2010-08-07 00:17:34"
"10494"|"334"|"João de Deus Rogado Salvador Pinheiro"|"11-07-1945"|"PROFESSOR CATEDRATICO"|"2010-08-07 00:17:36"
"10495"|"335"|"Arlindo Marques da Cunha"|"15-11-1950"|"ECONOMISTA"|"2010-08-07 00:17:38"
"10496"|"336"|"Luís Filipe Menezes Lopes"|"02-11-1953"|"Médico"|"2010-08-07 00:17:40"
"10497"|"337"|"Jose Vieira de Carvalho"|||"2010-08-07 00:17:41"
"10498"|"338"|"Alípio Barrosa Pereira Dias"|"10-03-1943"|"BANCARIO"|"2010-08-07 00:17:43"
"10499"|"339"|"Jorge Avelino Braga de Macedo"|"01-12-1946"|"PROFESSOR UNIVERSITARIO - ECONOMISTA"|"2010-08-07 00:17:44"
"10500"|"340"|"Joaquim Manuel Pereira de Almeida e Silva"|"09-01-1963"|"ENGENHEIRO TECNICO CIVIL"|"2010-08-07 00:17:45"
"10501"|"341"|"Maria Amélia Traça Machado"||"TECNICA DE EMPREGO"|"2010-08-07 00:17:46"
"10502"|"342"|"Manuel Humberto da Silva Pontes"||"PROFESSOR DO ENSINO SECUNDARIO"|"2010-08-07 00:17:47"
"10806"|"344"|"Manuel Eugenio Pinheiro Martins Coelho"||"DIRECTOR DO ESTABELECIMENTO PRISIONAL DE PAÇOS DE FERREIRA"|"2010-08-07 00:23:03"
