"1367"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"898/X"|"4"|"Regula o empréstimo de Manuais escolares e outros recursos didáctico ¿ pedagógicos"|"2010-09-11 17:18:34"|"0"
"1368"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"897/X"|"4"|"Lei da autonomia, qualidade e liberdade escolar."|"2010-09-11 17:18:34"|"0"
"1369"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"895/X"|"4"|"Altera o Decreto-Lei n.º 176/2003, de 2 de Agosto, que define e regulamenta a protecção na eventualidade de encargos familiares no âmbito do subsistema de protecção familiar."|"2010-09-11 17:18:34"|"0"
"1370"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"893/X"|"4"|"Criação do Fundo de Emergência Municipal."|"2010-09-11 17:18:34"|"0"
"1371"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"892/X"|"4"|"Criação de um Plano Sectorial de Ordenamento das Linhas Eléctricas de Alta Tensão e Muito Alta Tensão."|"2010-09-11 17:18:34"|"0"
"1372"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"891/X"|"4"|"Altera o Código Penal, adoptando medidas de prevenção e punição do Carjacking."|"2010-09-11 17:18:34"|"0"
"1373"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"890/X"|"4"|"Altera a Lei Orgânica n.º 2/2006, de 17 de Abril - \"Quarta alteração à Lei n.º 37/81, de 3 de Outubro\"."|"2010-09-11 17:18:34"|"0"
"1374"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"889/X"|"4"|"Exercício do direito de voto para a eleição dos deputados ao Parlamento Europeu pelos eleitores recenseados nas Regiões Autónomas, deslocados da sua área de recenseamento no dia do acto eleitoral,  através do voto antecipado"|"2010-09-11 17:18:34"|"0"
"1375"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"888/X"|"4"|"Estabelece normas sobre o procedimento concursal para a recrutamento de cargos de direcção intermédias."|"2010-09-11 17:18:34"|"0"
"1376"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"887/X"|"4"|"Cria a isenção de pagamento de propinas para estudantes que se encontrem a receber o subsídio de desemprego ou o subsídio social de desemprego."|"2010-09-11 17:18:34"|"0"
"1377"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"886/X"|"4"|"Alteração ao Decreto-Lei n.º 220/2006, de 3 de Novembro, reforça os mecanismos de fiscalização e controlo do subsídio de desempego e reforça os direitos dos candidatos a esta prestação."|"2010-09-11 17:18:34"|"0"
"1378"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"885/X"|"4"|"Alteração à Lei de Bases da Segurança Social."|"2010-09-11 17:18:34"|"0"
"1379"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"871/X"|"4"|"Altera o artigo 29º do Regime Geral das Infracções Tributárias (RGIT), aumentando as deduções aos montantes das coimas."|"2010-09-11 17:18:34"|"0"
"1380"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"870/X"|"4"|"Altera o artigo 196º do Código de Procedimento e Processo Tributário (CPPT), aumentando o número de prestações admissível."|"2010-09-11 17:18:34"|"0"
"1381"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"856/X"|"4"|"Nomeação do Gestor do PRODER (Programa de Desenvolvimento Rural)."|"2010-09-11 17:18:34"|"0"
"1382"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"813/X"|"4"|"Altera a Lei n.º 10/2000, de 21 de Junho (regime jurídico da publicação ou difusão de sondagens e inquéritos de opinião) proibindo a divulgação de sondagens relativas a sufrágios."|"2010-09-11 17:18:34"|"0"
"1383"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"812/X"|"4"|"Altera a taxa de tributação de mais-valias em IRC"|"2010-09-11 17:18:34"|"0"
"1384"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"811/X"|"4"|"Altera o prazo dos pagamentos por conta, em Sede de Imposto sobre o Rendimento das Pessoas Singulares (IRS)"|"2010-09-11 17:18:34"|"0"
"1385"|"2167"|"1"|"IniciativaApresentada"|"Projecto de Lei"|"810/X"|"4"|"Aumenta os limites de dedução dos montantes pagos para prémios de seguro, em Sede de Imposto sobre o Rendimento das Pessoas Singulares (IRS)"|"2010-09-11 17:18:34"|"0"
